"Id","SalePrice"
2848,221927.38046994
2849,198710.649862247
2850,277616.668885372
2851,218638.779479412
2852,236989.439644316
2853,235561.629699801
2854,142130.057078716
2855,202804.025431691
2856,202022.908643501
2857,188137.130996826
2858,205793.524264946
2859,117389.918306729
2860,136366.486799346
2861,127203.512905102
2862,191263.734014248
2863,130302.042303683
2864,239562.96030217
2865,143836.617126307
2866,142175.641181947
2867,95055.8436412815
2868,98767.1752230363
2869,98706.8134955293
2870,129102.541235646
2871,87809.2777499033
2872,48700.369603635
2873,102208.878168305
2874,133892.411343922
2875,117989.429038935
2876,161573.60061266
2877,139485.832378863
2878,168642.312955016
2879,137976.322552944
2880,100004.529586237
2881,153138.928978509
2882,177305.134845449
2883,201835.28003162
2884,208732.694952931
2885,187173.368960447
2886,237694.736613271
2887,90934.1530671136
2888,132457.083604153
2889,54783.0657929407
2890,74938.8522118828
2891,133697.854264789
2892,51022.3513744426
2893,90421.8870958127
2894,57187.9353962743
2895,337681.337716576
2896,283893.671344135
2897,203829.048311497
2898,152786.738733146
2899,206810.522627698
2900,160939.138770359
2901,197334.888404957
2902,186456.841692891
2903,317767.094868657
2904,335653.088898288
2905,86880.4078892324
2906,204955.190530651
2907,109853.416085216
2908,129283.998684701
2909,151358.685730803
2910,77916.9438699411
2911,80917.0881484114
2912,149339.563854742
2913,80894.2029492934
2914,77749.963498904
2915,85087.4888311935
2916,81738.3498427014
2917,165266.390019575
2918,121051.980060529
2919,215697.599953584
